ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.5595660125996342,0.9618960232488996,0.06933295394209221,-0.001215494019231548,0.49898390046740576,0.848714069591528,0.14925373134328357,0.9516539440203562,0.047619047619047616,0.1603842280610156,0.5,10,57,200,1122,GIN,4,Test,12
0.6593754094780521,0.971646474302853,0.09500791337675782,0.10163678081832614,0.5909801266652107,0.8292631578947368,0.35269709543568467,0.9619047619047619,0.09486607142857142,0.19205562448441899,0.5,85,156,811,3939,GIN,5,Train,10
0.6178451178451179,0.9689190994154568,0.07460970368973363,0.03927359771153743,0.5358796296296297,0.8125,0.25925925925925924,0.955456570155902,0.0660377358490566,0.19300856216081816,0.5,7,20,99,429,GIN,5,Validation,10
0.581096032695825,0.9631995552925781,0.08601294422404837,0.0874744706457624,0.5836927315013435,0.794251134644478,0.373134328358209,0.9615384615384616,0.08417508417508418,0.19609601836909257,0.5,25,42,272,1050,GIN,5,Test,10
0.7324874426730726,0.9822062309111027,0.11947678129221008,0.11029927938117881,0.6008713692946057,0.82,0.3817427385892116,0.9631552917903067,0.09714889123548047,0.1609398954077128,0.5,92,149,855,3895,GIN,6,Train,12
0.7726571268237935,0.9818719611042832,0.2715463002010995,0.20467938359620938,0.6806607744107744,0.8428030303030303,0.5185185185185185,0.9716157205240175,0.14432989690721648,0.15153350655730008,0.5,14,13,83,445,GIN,6,Validation,12
0.6163998464560707,0.9700311181906232,0.08859184624752436,0.04930812282583797,0.5457244789667397,0.8078668683812406,0.2835820895522388,0.956989247311828,0.0695970695970696,0.16648879183835463,0.5,19,48,254,1068,GIN,6,Test,12
0.6782479338842975,0.974198126110323,0.09949694966408024,0.12369180385836312,0.5836120052196607,0.9151578947368421,0.25206611570247933,0.9600265017667845,0.1314655172413793,0.16283324510988956,0.5,61,181,403,4347,GIN,7,Train,12
0.6555215617715618,0.97250524638048,0.15648705193127735,0.1683906012976811,0.6140734265734266,0.9204545454545454,0.3076923076923077,0.9642857142857143,0.16,0.1591590092581363,0.5,8,18,42,486,GIN,7,Validation,12
0.5853975207171405,0.9629373604424418,0.08732993035622584,0.08066589246361344,0.5615361166933863,0.8842662632375189,0.23880597014925373,0.9581967213114754,0.09467455621301775,0.1702377437661239,0.5,16,51,153,1169,GIN,7,Test,12
0.646048281861679,0.9697105089431497,0.08691093720985343,0.07420089132386852,0.5454206176598521,0.9296842105263158,0.16115702479338842,0.9560510933102403,0.10455764075067024,0.18149808736441062,0.5,39,203,334,4416,GIN,8,Train,9
0.5550699300699301,0.9635889244168617,0.06513356403152822,-0.009006596855524192,0.49395396270396275,0.9109848484848485,0.07692307692307693,0.9524752475247524,0.04081632653061224,0.1861541722456498,0.5,2,24,47,481,GIN,8,Validation,9
0.5939101768013186,0.9644964625135417,0.08944198218014326,0.0745031453441574,0.5461591437667939,0.9281391830559758,0.16417910447761194,0.9563522992985191,0.10377358490566038,0.18314125548690136,0.5,11,56,95,1227,GIN,8,Test,9
0.6356608916576636,0.9680792527783939,0.09864421204349305,0.0,0.5,1.0,0.0,0.9517227564102564,0.0,0.15294922051317003,0.5,0,241,0,4751,GIN,9,Train,11
0.7212734556188067,0.977200300880626,0.13283113563259838,0.0,0.5,1.0,0.0,0.9512635379061372,0.0,0.15191540940126502,0.5,0,27,0,527,GIN,9,Validation,11
0.5656964797796193,0.9616403602124692,0.075945971245871,0.0,0.5,1.0,0.0,0.9517638588912887,0.0,0.1524996401936121,0.5,0,67,0,1322,GIN,9,Test,11
0.6548496887748463,0.9713037144512806,0.0903542180868056,0.12259768864215854,0.5518667832323573,0.9709534834771627,0.13278008298755187,0.9566569888013272,0.18823529411764706,0.1603965312189905,0.5,32,209,138,4613,GIN,10,Train,12
0.6154332700822264,0.9662929058826459,0.09130891384177797,0.11719472812867268,0.5441703563145688,0.9772296015180265,0.1111111111111111,0.9554730983302412,0.2,0.15912183710910324,0.5,3,24,12,515,GIN,10,Validation,12
0.5757219951678823,0.962723163289535,0.07969914551477622,0.07305930992953401,0.5263452028812067,0.9780635400907716,0.07462686567164178,0.9542435424354243,0.14705882352941177,0.16357911371066533,0.5,5,62,29,1293,GIN,10,Test,12
