model,n_folds,CV_Train_ROC_AUC_mean,CV_Train_ROC_AUC_std,CV_Train_PR_AUC_active_mean,CV_Train_PR_AUC_active_std,CV_Train_PR_AUC_inactive_mean,CV_Train_PR_AUC_inactive_std,CV_Train_MCC_mean,CV_Train_MCC_std,CV_Train_BalancedAcc_mean,CV_Train_BalancedAcc_std,CV_Train_Recall_active_mean,CV_Train_Recall_active_std,CV_Train_Recall_inactive_mean,CV_Train_Recall_inactive_std,CV_Train_Precision_active_mean,CV_Train_Precision_active_std,CV_Train_Precision_inactive_mean,CV_Train_Precision_inactive_std,CV_Train_Brier_mean,CV_Train_Brier_std,CV_Validation_ROC_AUC_mean,CV_Validation_ROC_AUC_std,CV_Validation_PR_AUC_active_mean,CV_Validation_PR_AUC_active_std,CV_Validation_PR_AUC_inactive_mean,CV_Validation_PR_AUC_inactive_std,CV_Validation_MCC_mean,CV_Validation_MCC_std,CV_Validation_BalancedAcc_mean,CV_Validation_BalancedAcc_std,CV_Validation_Recall_active_mean,CV_Validation_Recall_active_std,CV_Validation_Recall_inactive_mean,CV_Validation_Recall_inactive_std,CV_Validation_Precision_active_mean,CV_Validation_Precision_active_std,CV_Validation_Precision_inactive_mean,CV_Validation_Precision_inactive_std,CV_Validation_Brier_mean,CV_Validation_Brier_std,Test_ROC_AUC_mean,Test_ROC_AUC_std,Test_PR_AUC_active_mean,Test_PR_AUC_active_std,Test_PR_AUC_inactive_mean,Test_PR_AUC_inactive_std,Test_MCC_mean,Test_MCC_std,Test_BalancedAcc_mean,Test_BalancedAcc_std,Test_Recall_active_mean,Test_Recall_active_std,Test_Recall_inactive_mean,Test_Recall_inactive_std,Test_Precision_active_mean,Test_Precision_active_std,Test_Precision_inactive_mean,Test_Precision_inactive_std,Test_Brier_mean,Test_Brier_std,CV_best_epoch_median
ChemBERTa,10,0.9853010330540048,0.009773572041088283,0.9992095112092011,0.0005478472814059337,0.8249299676534567,0.0915186191358688,0.529913625931449,0.10070144658618627,0.9326823589649151,0.028417265298408084,0.8865093974675691,0.047497837448702576,0.9788553204622612,0.012429715475147525,0.9987637319034436,0.0007539157030404971,0.33032086721948006,0.10551997330941794,0.07889029435041962,0.030555704300532515,0.9254119594884932,0.03818303509619626,0.9945028455263092,0.0035035164999676336,0.6111956696409024,0.14828954349275678,0.4250027273951214,0.10375745804513792,0.8519407203942307,0.05855324346265687,0.8749640618710828,0.04673450339511985,0.8289173789173789,0.09873449457011507,0.990095657472774,0.005609608343651503,0.2690217545088462,0.08329387046495446,0.09321111318640758,0.02868428539746726,0.8402245579967034,0.0088422190732475,0.9893330284112899,0.0007648959939970942,0.3240911329418695,0.03852001080218147,0.27214708526966,0.029845243304784327,0.730834669316052,0.0252940674897802,0.8631618759455371,0.02583071588129019,0.5985074626865672,0.061919815190933626,0.977016929466435,0.0030964178500168106,0.18406620953239616,0.022802929055271794,0.11078691964209904,0.01663168010696508,13
