ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.9985431235431234,0.9999306271645321,0.9536802048385293,0.9617973344494736,0.9981060606060606,0.9962121212121212,1.0,1.0,0.9285714285714286,0.00390567295321274,0.5,26,0,2,526,PyTorch_MLP,7,Validation,8
0.8348160859846004,0.9885373267746752,0.3862187101660237,0.3980515451621757,0.6305462099487434,0.9924357034795764,0.26865671641791045,0.9639970609845702,0.6428571428571429,0.0409421781738443,0.5,18,49,10,1312,PyTorch_MLP,7,Test,8
0.9829177903436277,0.9989488621533569,0.865771199299219,0.6887856121435086,0.9427046541974772,0.9597894736842105,0.9256198347107438,0.9960672929866725,0.5397590361445783,0.033602472500598814,0.5,224,18,191,4559,PyTorch_MLP,8,Train,1
0.9085081585081585,0.9934276629908212,0.560564354177041,0.4778920207472362,0.8023018648018648,0.9507575757575758,0.6538461538461539,0.9823874755381604,0.3953488372093023,0.04737141629138723,0.5,17,9,26,502,PyTorch_MLP,8,Validation,1
0.8254566802899271,0.9886627756291018,0.3451354509848444,0.2881548121773878,0.6519746200916747,0.9606656580937972,0.34328358208955223,0.9665144596651446,0.30666666666666664,0.053719172998782885,0.5,23,44,52,1270,PyTorch_MLP,8,Test,1
0.9979432152741812,0.9998952058306343,0.9657039785099886,0.6719602914322697,0.9705626507107916,0.9452746790149442,0.995850622406639,0.9997773820124666,0.48,0.04224013753311511,0.5,240,1,260,4491,PyTorch_MLP,9,Train,2
0.9717478389205144,0.9984235808387818,0.8320833394325404,0.5948578126097684,0.8993604610302903,0.9468690702087287,0.8518518518518519,0.9920477137176938,0.45098039215686275,0.046990201792505557,0.5,23,4,28,499,PyTorch_MLP,9,Validation,2
0.8136247657326078,0.9867890610374214,0.3499505282305014,0.31778855633992253,0.7010860975003952,0.9394856278366112,0.4626865671641791,0.971830985915493,0.27927927927927926,0.06678949698681305,0.5,31,36,80,1242,PyTorch_MLP,9,Test,2
0.9983257510321041,0.9999152752107806,0.9696952891352575,0.7426304603254851,0.9792976538680217,0.9627446853294044,0.995850622406639,0.9997814207650273,0.5755395683453237,0.028923953600099025,0.5,240,1,177,4574,PyTorch_MLP,10,Train,2
0.9627521259399817,0.997981360392865,0.7259828494044004,0.5020594426337442,0.8400098390610724,0.9392789373814042,0.7407407407407407,0.9860557768924303,0.38461538461538464,0.0487306650832949,0.5,20,7,32,495,PyTorch_MLP,10,Validation,2
0.841669112832208,0.9893944448050069,0.39642523608998115,0.37436853346331406,0.7105414681509247,0.9583963691376702,0.4626865671641791,0.9723714504988488,0.36046511627906974,0.05329912937285221,0.5,31,36,55,1267,PyTorch_MLP,10,Test,2
