ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.9925520856082113,0.9996073319351289,0.9132615134087765,0.5782403217638585,0.9448455994758681,0.9187368421052632,0.970954356846473,0.9983985358041638,0.3774193548387097,0.05615637157695214,0.5,234,7,386,4364,Morgan_plus_constant_DRD2_ESM2,1,Train,2
0.9196127946127947,0.9938882549685797,0.7255197863911084,0.48599157451638436,0.8795244107744108,0.9071969696969697,0.8518518518518519,0.9917184265010351,0.3194444444444444,0.06667746611825581,0.5,23,4,49,479,Morgan_plus_constant_DRD2_ESM2,1,Validation,2
0.8318355273556574,0.9891412835734223,0.36536652891090565,0.27202371449137375,0.690496082371802,0.9183055975794251,0.4626865671641791,0.9712,0.22302158273381295,0.0749664789977819,0.5,31,36,108,1214,Morgan_plus_constant_DRD2_ESM2,1,Test,2
0.9994680061148723,0.9999733468916598,0.9876550397411494,0.7880065664298508,0.9856842105263157,0.9713684210526315,1.0,1.0,0.6392572944297082,0.021216241301698354,0.5,241,0,136,4614,Morgan_plus_constant_DRD2_ESM2,2,Train,6
0.9836560044893379,0.9990344036454565,0.8908269327689079,0.6818850021775584,0.957807239057239,0.9526515151515151,0.9629629629629629,0.998015873015873,0.5098039215686274,0.03588460669946248,0.5,26,1,25,503,Morgan_plus_constant_DRD2_ESM2,2,Validation,6
0.8357362205613386,0.9892773965239825,0.37044088850456053,0.33914966007830655,0.6822035811863526,0.9614220877458396,0.40298507462686567,0.969488939740656,0.34615384615384615,0.05489401890377453,0.5,27,40,51,1271,Morgan_plus_constant_DRD2_ESM2,2,Test,6
0.9992120550338501,0.9999604263604616,0.982644109913683,0.7891392535403137,0.9857894736842105,0.9715789473684211,1.0,1.0,0.6409574468085106,0.021136246295671925,0.5,241,0,135,4615,Morgan_plus_constant_DRD2_ESM2,3,Train,5
0.9793771043771043,0.9988666360570388,0.8578007660141288,0.6319762767729189,0.8884680134680134,0.9621212121212122,0.8148148148148148,0.9902534113060428,0.5238095238095238,0.030576611939354043,0.5,22,5,20,508,Morgan_plus_constant_DRD2_ESM2,3,Validation,5
0.8188746133176779,0.9876551899583427,0.35786068540486426,0.3419230031484344,0.6825817960123738,0.962178517397882,0.40298507462686567,0.9695121951219512,0.35064935064935066,0.05203076856919311,0.5,27,40,50,1272,Morgan_plus_constant_DRD2_ESM2,3,Test,5
0.992624590521948,0.99961183682831,0.9035988962998243,0.5758184792192345,0.9508285651889059,0.9141052631578948,0.9875518672199171,0.9993095512082854,0.3684210526315789,0.0611390235168806,0.5,238,3,408,4342,Morgan_plus_constant_DRD2_ESM2,4,Train,2
