model,n_folds,CV_Train_ROC_AUC_mean,CV_Train_ROC_AUC_std,CV_Train_PR_AUC_active_mean,CV_Train_PR_AUC_active_std,CV_Train_PR_AUC_inactive_mean,CV_Train_PR_AUC_inactive_std,CV_Train_MCC_mean,CV_Train_MCC_std,CV_Train_BalancedAcc_mean,CV_Train_BalancedAcc_std,CV_Train_Recall_active_mean,CV_Train_Recall_active_std,CV_Train_Recall_inactive_mean,CV_Train_Recall_inactive_std,CV_Train_Precision_active_mean,CV_Train_Precision_active_std,CV_Train_Precision_inactive_mean,CV_Train_Precision_inactive_std,CV_Train_Brier_mean,CV_Train_Brier_std,CV_Validation_ROC_AUC_mean,CV_Validation_ROC_AUC_std,CV_Validation_PR_AUC_active_mean,CV_Validation_PR_AUC_active_std,CV_Validation_PR_AUC_inactive_mean,CV_Validation_PR_AUC_inactive_std,CV_Validation_MCC_mean,CV_Validation_MCC_std,CV_Validation_BalancedAcc_mean,CV_Validation_BalancedAcc_std,CV_Validation_Recall_active_mean,CV_Validation_Recall_active_std,CV_Validation_Recall_inactive_mean,CV_Validation_Recall_inactive_std,CV_Validation_Precision_active_mean,CV_Validation_Precision_active_std,CV_Validation_Precision_inactive_mean,CV_Validation_Precision_inactive_std,CV_Validation_Brier_mean,CV_Validation_Brier_std,Test_ROC_AUC_mean,Test_ROC_AUC_std,Test_PR_AUC_active_mean,Test_PR_AUC_active_std,Test_PR_AUC_inactive_mean,Test_PR_AUC_inactive_std,Test_MCC_mean,Test_MCC_std,Test_BalancedAcc_mean,Test_BalancedAcc_std,Test_Recall_active_mean,Test_Recall_active_std,Test_Recall_inactive_mean,Test_Recall_inactive_std,Test_Precision_active_mean,Test_Precision_active_std,Test_Precision_inactive_mean,Test_Precision_inactive_std,Test_Brier_mean,Test_Brier_std,CV_best_epoch_median
Morgan_plus_constant_DRD2_ESM2,10,0.9959967552470935,0.0030991831991557927,0.9997910938127348,0.00016405341839490777,0.9454625100046627,0.03641239604364814,0.6981519976964823,0.12063129242846406,0.9674141491968831,0.01833226402641654,0.9485075275011354,0.026533708275126317,0.9863207708926305,0.015512620752027247,0.9992583051130859,0.0008392991057825433,0.5306386764194416,0.16970670046486505,0.037147473669459,0.018395035743270685,0.962190131418468,0.027192514354546584,0.9975570254019892,0.0020044284865711848,0.7896789694999914,0.09547217243854803,0.5949751016407405,0.12107342260957318,0.9048694859238028,0.0440076153208956,0.9399384020470359,0.024423104048105933,0.8698005698005697,0.07476544425790677,0.9929656463849001,0.004023020277704686,0.4492140689836054,0.14008629690743646,0.045625126534221,0.017352432977700172,0.8268238986610067,0.008003276921624754,0.9884317086594692,0.001016715272279303,0.36294088109432115,0.011451620165360686,0.3067498638936967,0.03222151312967163,0.6855002596698805,0.012552238419620611,0.9411497730711045,0.02262498946874018,0.4298507462686567,0.0454890724404476,0.9702468110699481,0.0016558604841062242,0.28927726200909093,0.0721678512005987,0.0636931143754643,0.011375148922319972,2
