ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.850249508885226,0.9883989709894532,0.4004757070430259,0.4136392622207824,0.6380088965159076,0.9924357034795764,0.2835820895522388,0.9647058823529412,0.6551724137931034,0.03840490474971276,0.5,19,48,10,1312,RandomForest_balanced,9,Test
0.9996069838103531,0.9999802492787468,0.9916409260217898,0.9625103477452608,0.9961362141711158,0.9964218059355925,0.995850622406639,0.9997888067581837,0.933852140077821,0.008521269735578417,0.5,240,1,17,4734,RandomForest_balanced,10,Train
0.9875606156441071,0.9993398522764443,0.8565172658430398,0.7093485556238512,0.8285895003162556,0.9905123339658444,0.6666666666666666,0.9830508474576272,0.782608695652174,0.01960339725377508,0.5,18,9,5,522,RandomForest_balanced,10,Validation
0.8572718856549325,0.989542046265865,0.43227639701758436,0.3991781064679998,0.6238399530336216,0.9939485627836612,0.2537313432835821,0.9633431085043989,0.68,0.037269511258782244,0.5,17,50,8,1314,RandomForest_balanced,10,Test
0.999445293732256,0.9999721532489939,0.9873887457822087,0.8384012563603819,0.99,0.98,1.0,1.0,0.7172619047619048,0.01607005674585106,0.5,241,0,95,4655,XGBoost_balanced,1,Train
0.9580527497194163,0.9971187965414774,0.8634628451922804,0.7118102848890859,0.9126683501683501,0.9734848484848485,0.8518518518518519,0.9922779922779923,0.6216216216216216,0.0262493146812231,0.5,23,4,14,514,XGBoost_balanced,1,Validation
0.8540542371350509,0.9903466628398776,0.391498861023493,0.37272788854517125,0.6863639442725856,0.9697428139183056,0.40298507462686567,0.9697428139183056,0.40298507462686567,0.04684372486670161,0.5,27,40,40,1282,XGBoost_balanced,1,Test
0.9993623061803887,0.9999678206312156,0.9873072696107364,0.8357375057092277,0.9897894736842106,0.9795789473684211,1.0,1.0,0.7130177514792899,0.01793441422811735,0.5,241,0,97,4653,XGBoost_balanced,2,Train
0.9651374859708194,0.9957634734476083,0.9366342584389075,0.7489798647385147,0.9653829966329965,0.9678030303030303,0.9629629629629629,0.998046875,0.6046511627906976,0.02451538133219883,0.5,26,1,17,511,XGBoost_balanced,2,Validation
0.8517172082100842,0.9905181506592422,0.3805561835787546,0.37820472992968845,0.6930702011877075,0.9682299546142209,0.417910447761194,0.9704321455648218,0.4,0.049521247825146594,0.5,28,39,42,1280,XGBoost_balanced,2,Test
0.9995108102205721,0.9999753983999882,0.9894821511962164,0.8548858166937533,0.9912631578947368,0.9825263157894737,1.0,1.0,0.7438271604938271,0.015211490251563275,0.5,241,0,83,4667,XGBoost_balanced,3,Train
