model,n_folds,CV_Train_ROC_AUC_mean,CV_Train_ROC_AUC_std,CV_Train_PR_AUC_active_mean,CV_Train_PR_AUC_active_std,CV_Train_PR_AUC_inactive_mean,CV_Train_PR_AUC_inactive_std,CV_Train_MCC_mean,CV_Train_MCC_std,CV_Train_BalancedAcc_mean,CV_Train_BalancedAcc_std,CV_Train_Recall_active_mean,CV_Train_Recall_active_std,CV_Train_Recall_inactive_mean,CV_Train_Recall_inactive_std,CV_Train_Precision_active_mean,CV_Train_Precision_active_std,CV_Train_Precision_inactive_mean,CV_Train_Precision_inactive_std,CV_Train_Brier_mean,CV_Train_Brier_std,CV_Validation_ROC_AUC_mean,CV_Validation_ROC_AUC_std,CV_Validation_PR_AUC_active_mean,CV_Validation_PR_AUC_active_std,CV_Validation_PR_AUC_inactive_mean,CV_Validation_PR_AUC_inactive_std,CV_Validation_MCC_mean,CV_Validation_MCC_std,CV_Validation_BalancedAcc_mean,CV_Validation_BalancedAcc_std,CV_Validation_Recall_active_mean,CV_Validation_Recall_active_std,CV_Validation_Recall_inactive_mean,CV_Validation_Recall_inactive_std,CV_Validation_Precision_active_mean,CV_Validation_Precision_active_std,CV_Validation_Precision_inactive_mean,CV_Validation_Precision_inactive_std,CV_Validation_Brier_mean,CV_Validation_Brier_std,Test_ROC_AUC_mean,Test_ROC_AUC_std,Test_PR_AUC_active_mean,Test_PR_AUC_active_std,Test_PR_AUC_inactive_mean,Test_PR_AUC_inactive_std,Test_MCC_mean,Test_MCC_std,Test_BalancedAcc_mean,Test_BalancedAcc_std,Test_Recall_active_mean,Test_Recall_active_std,Test_Recall_inactive_mean,Test_Recall_inactive_std,Test_Precision_active_mean,Test_Precision_active_std,Test_Precision_inactive_mean,Test_Precision_inactive_std,Test_Brier_mean,Test_Brier_std,CV_best_epoch_median
SMILES_Transformer,10,0.8811637390740706,0.047112095285681624,0.9926094781056094,0.00341946531690177,0.3277837073236089,0.1103759349496557,0.3035249780724264,0.06741444598629713,0.8027218627848687,0.051835242453258316,0.775840831293135,0.04904100410900108,0.8296028942766023,0.08538721274762136,0.9889305390201676,0.005637242935840024,0.16393710819449636,0.04088049465673908,0.15649973526784866,0.032109066382259285,0.8297968965347208,0.06662311230461185,0.9883373920519082,0.006484451761241835,0.2639476776065372,0.1043949494117815,0.26362764838749486,0.05851156548022196,0.7632489782513502,0.05307922694745833,0.7726518026565465,0.05608433447862241,0.7538461538461538,0.11587073567618937,0.9842576725562171,0.007071296289236258,0.14840472820641987,0.032166800263056565,0.16408008101505595,0.03516747942090774,0.7586921670016032,0.03939065442688889,0.9828020575521474,0.003975540119532937,0.17473094568655323,0.03950084900722882,0.2009866724418104,0.04421123882921051,0.694437419558787,0.03593760511558855,0.7829046898638427,0.055643158070383045,0.6059701492537313,0.08028315523957934,0.9751850569493877,0.004496218941355464,0.12989965781298002,0.03186114644255162,0.1597910537235818,0.03388765628779981,9
