ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.8322306771738885,0.9875697988587315,0.4117065751010828,0.3665918648006136,0.5884175943279066,0.9977307110438729,0.1791044776119403,0.9599708879184862,0.8,0.03614437737259269,0.5,12,55,3,1319,RF_inactive_weight_2,1,Test
0.9993902598820704,0.9999692321193054,0.9879234558747323,0.8807082872705763,0.8960550338501856,0.999578947368421,0.7925311203319502,0.9895789912463526,0.9896373056994818,0.009420415153494018,0.5,191,50,2,4748,RF_inactive_weight_2,2,Train
0.9821127946127945,0.998854246841845,0.9170141676978971,0.8100771102052131,0.8509048821548821,0.9981060606060606,0.7037037037037037,0.9850467289719627,0.95,0.014673211784357881,0.5,19,8,1,527,RF_inactive_weight_2,2,Validation
0.8390724140266896,0.9880140441791397,0.4014433057375307,0.2921767760778868,0.5656513198003928,0.9969742813918305,0.13432835820895522,0.9578488372093024,0.6923076923076923,0.03651155257090362,0.5,9,58,4,1318,RF_inactive_weight_2,2,Test
0.9992915483730072,0.9999643317718273,0.9855213076270299,0.8735184865479476,0.8957392443765013,0.9989473684210526,0.7925311203319502,0.9895724713242962,0.9744897959183674,0.009060842671515152,0.5,191,50,5,4745,RF_inactive_weight_2,3,Train
0.9506874298540966,0.9970814566915983,0.755056574617414,0.6573940778585077,0.7222222222222222,1.0,0.4444444444444444,0.9723756906077348,1.0,0.022355730704584,0.5,12,15,0,528,RF_inactive_weight_2,3,Validation
0.8270598595524646,0.9869383334522013,0.4047324716063929,0.3604272097198893,0.5951238512430284,0.9962178517397882,0.19402985074626866,0.9606126914660832,0.7222222222222222,0.03639040575626234,0.5,13,54,5,1317,RF_inactive_weight_2,3,Test
0.9995457523476742,0.9999771363966832,0.9905469008707026,0.8758970269357637,0.8958445075343962,0.9991578947368421,0.7925311203319502,0.9895746455379483,0.9794871794871794,0.008956042302664667,0.5,191,50,4,4746,RF_inactive_weight_2,4,Train
0.9477413019079686,0.9965508790004074,0.8132615057448966,0.6853799545726015,0.7583122895622896,0.9981060606060606,0.5185185185185185,0.975925925925926,0.9333333333333333,0.020203630341322065,0.5,14,13,1,527,RF_inactive_weight_2,4,Validation
0.8242034908663942,0.9870232534428881,0.39947730068421605,0.31366664585898496,0.573114006367557,0.9969742813918305,0.14925373134328357,0.9585454545454546,0.7142857142857143,0.036763567464239505,0.5,10,57,4,1318,RF_inactive_weight_2,4,Test
