ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.8750000000000001,0.9911854485363569,0.43643139289673616,0.32105794730322856,0.8108164983164983,0.8068181818181818,0.8148148148148148,0.988399071925754,0.1774193548387097,0.13574831783661845,0.5,22,5,102,426,SMILES_Transformer,4,Validation,16
0.8316887574231717,0.9890432991354685,0.2908729859217068,0.24730916521472804,0.7448461173707861,0.7881996974281392,0.7014925373134329,0.9811676082862524,0.1437308868501529,0.14023286528482545,0.5,47,20,280,1042,SMILES_Transformer,4,Test,16
0.8880821139986896,0.9932396420967725,0.3583425850880824,0.2574548674392985,0.7913312950425857,0.6490526315789473,0.9336099585062241,0.9948370442078089,0.11892177589852009,0.21367845454253312,0.5,225,16,1667,3083,SMILES_Transformer,5,Train,8
0.8209876543209876,0.989113424332193,0.20261544833778675,0.21405190348398867,0.7388468013468013,0.6628787878787878,0.8148148148148148,0.9859154929577465,0.11,0.20950896521386958,0.5,22,5,178,350,SMILES_Transformer,5,Validation,8
0.7478492559893423,0.9823400531840405,0.1875824568775178,0.13719406842474063,0.6540011741594599,0.651285930408472,0.6567164179104478,0.9739819004524887,0.08712871287128712,0.21690832222606346,0.5,44,23,461,861,SMILES_Transformer,5,Test,8
0.9419672417558419,0.9967209756945627,0.5530925593436761,0.43775569732036673,0.865447040838611,0.884421052631579,0.8464730290456431,0.9912694667295894,0.27091633466135456,0.0838365708672844,0.5,204,37,549,4201,SMILES_Transformer,6,Train,16
0.9428310886644219,0.9966545715287626,0.5581805119963127,0.4427629269506396,0.8809974747474747,0.8731060606060606,0.8888888888888888,0.9935344827586207,0.26373626373626374,0.09051276337944912,0.5,24,3,67,461,SMILES_Transformer,6,Validation,16
0.8317677873868179,0.9886604387496342,0.2594274435248895,0.2613523639640427,0.7100334183846275,0.8827534039334342,0.5373134328358209,0.9741235392320534,0.18848167539267016,0.0943237108363022,0.5,36,31,155,1167,SMILES_Transformer,6,Test,16
0.9659243149195302,0.9981205319146105,0.637902726545566,0.4629803070212729,0.9068247063940844,0.8673684210526316,0.9462809917355371,0.9968545850471813,0.26658905704307334,0.08782765721273626,0.5,229,13,630,4120,SMILES_Transformer,7,Train,15
0.8835955710955712,0.9922948217617815,0.4611837700225127,0.3174844846370837,0.7886800699300699,0.8465909090909091,0.7307692307692307,0.9845814977973568,0.19,0.10812532977875845,0.5,19,7,81,447,SMILES_Transformer,7,Validation,15
0.7699550658206697,0.9822490730070018,0.3028145865690621,0.2235666366424947,0.6982071488247116,0.8441754916792739,0.5522388059701493,0.9738219895287958,0.1522633744855967,0.11607746446431981,0.5,37,30,206,1116,SMILES_Transformer,7,Test,15
0.9209247498912569,0.995548595694161,0.3771010464005918,0.39385555751125223,0.8473553719008264,0.86,0.8347107438016529,0.9903030303030304,0.23298731257208766,0.10013047055419386,0.5,202,40,665,4085,SMILES_Transformer,8,Train,11
0.8321678321678321,0.9893259652251056,0.22743036285972523,0.2975002918423506,0.7694493006993006,0.8465909090909091,0.6923076923076923,0.9824175824175824,0.18181818181818182,0.12006021893717034,0.5,18,8,81,447,SMILES_Transformer,8,Validation,11
0.803226680515727,0.9872252102411462,0.20732881813601253,0.23497739064189893,0.6917041118161086,0.875945537065053,0.5074626865671642,0.9722921914357683,0.1717171717171717,0.10381740743611598,0.5,34,33,164,1158,SMILES_Transformer,8,Test,11
0.9486397709676321,0.9972256551832432,0.4703000495056602,0.36135890037644225,0.8684343370384571,0.7783624500105241,0.9585062240663901,0.9973031283710896,0.17990654205607476,0.14797236287910903,0.5,231,10,1053,3698,SMILES_Transformer,9,Train,13
0.863658725138801,0.9906710109246297,0.3836132876721454,0.32065433032931473,0.8196640663433832,0.7874762808349146,0.8518518518518519,0.9904534606205251,0.17037037037037037,0.1524324991315593,0.5,23,4,112,415,SMILES_Transformer,9,Validation,13
0.7531216835640256,0.9818955517937478,0.14919585330049293,0.18831207769099015,0.6902364124912502,0.7685325264750378,0.6119402985074627,0.9750479846449136,0.11815561959654179,0.1691278227022451,0.5,41,26,306,1016,SMILES_Transformer,9,Test,13
0.9666757205951837,0.9982420700031196,0.5919740379292439,0.41531686492902836,0.8999612224026214,0.820669332772048,0.979253112033195,0.998719262295082,0.21691176470588236,0.11821850107595956,0.5,236,5,852,3899,SMILES_Transformer,10,Train,16
0.8536791060510226,0.9898536909590367,0.4038400860906883,0.26059806937284125,0.7522313584932181,0.8007590132827325,0.7037037037037037,0.9813953488372092,0.1532258064516129,0.1378017198667818,0.5,19,8,105,422,SMILES_Transformer,10,Validation,16
0.8059532142615214,0.9862986492316546,0.2200196805576192,0.24483538796270532,0.7301239641429764,0.8184568835098336,0.6417910447761194,0.9783001808318263,0.1519434628975265,0.13429263400275843,0.5,43,24,240,1082,SMILES_Transformer,10,Test,16
