ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split,best_epoch
0.8886083052749719,0.9910254793760623,0.4936303358130754,0.41125606123325853,0.8339646464646464,0.8901515151515151,0.7777777777777778,0.9873949579831933,0.26582278481012656,0.09383710147032921,0.5,21,6,58,470,SELFormer,4,Validation,23
0.771930814911825,0.9804811047681468,0.23714028764523923,0.2271688358008484,0.707081084742701,0.8320726172465961,0.582089552238806,0.975177304964539,0.14942528735632185,0.12540488544473982,0.5,39,28,222,1100,SELFormer,4,Test,23
0.9678977942782266,0.9982110050390915,0.6897670572943849,0.4701595740096225,0.9120205284996725,0.8696842105263158,0.9543568464730291,0.9973442781265089,0.270906949352179,0.09020770754984361,0.5,230,11,619,4131,SELFormer,5,Train,24
0.9320286195286196,0.9959435482393117,0.5192220575567505,0.40315997397925457,0.8558501683501684,0.8598484848484849,0.8518518518518519,0.9912663755458515,0.23711340206185566,0.09865071881218652,0.5,23,4,74,454,SELFormer,5,Validation,24
0.7685438164698444,0.9793087645771664,0.2824045437040887,0.21700282106473226,0.7017860771784046,0.8214826021180031,0.582089552238806,0.9748653500897666,0.14181818181818182,0.13253752465855373,0.5,39,28,236,1086,SELFormer,5,Test,24
0.9898615418213583,0.9994715950301969,0.8690461429405073,0.5071466796767917,0.9299729198514959,0.8848421052631579,0.975103734439834,0.9985744832501782,0.30051150895140666,0.0778247135352402,0.5,235,6,547,4203,SELFormer,6,Train,42
0.9787457912457912,0.9989028778158179,0.7194596025253664,0.48832615169240745,0.9327651515151515,0.865530303030303,1.0,1.0,0.2755102040816326,0.09313077612764509,0.5,27,0,71,457,SELFormer,6,Validation,42
0.7955494840472374,0.9823051706136554,0.29139312974800635,0.244559537327428,0.715401810915167,0.848714069591528,0.582089552238806,0.9756521739130435,0.16317991631799164,0.1167195706775646,0.5,39,28,200,1122,SELFormer,6,Test,42
0.9868612440191387,0.9993104168530794,0.8235696859675754,0.5281958219649238,0.933747716398434,0.8964210526315789,0.9710743801652892,0.9983587338804221,0.32324621733149933,0.07331089932892641,0.5,235,7,492,4258,SELFormer,7,Train,36
0.9556381118881118,0.9972326106420717,0.7454318452734338,0.4807885081232307,0.9056672494172495,0.8882575757575758,0.9230769230769231,0.9957537154989384,0.2891566265060241,0.07975878065494893,0.5,24,2,59,469,SELFormer,7,Validation,36
0.7964921986135887,0.9813567808404923,0.31529512069816273,0.2630849017757857,0.7274030753945853,0.8577912254160364,0.5970149253731343,0.9767441860465116,0.17543859649122806,0.11252319109669578,0.5,40,27,188,1134,SELFormer,7,Test,36
0.9584436711613745,0.9976773116829248,0.609908011229249,0.3355028581697744,0.8549447585906915,0.7429473684210526,0.9669421487603306,0.9977381962114786,0.16082474226804125,0.16472666987769868,0.5,234,8,1221,3529,SELFormer,8,Train,11
0.7721445221445221,0.9841409514875077,0.2067553820572565,0.20653573363033703,0.7183129370629371,0.7443181818181818,0.6923076923076923,0.9800498753117207,0.11764705882352941,0.17901700933165296,0.5,18,8,135,393,SELFormer,8,Validation,11
0.7592634407388172,0.9781903264560985,0.2705386634981807,0.1807845489461749,0.695779799941292,0.7049924357034796,0.6865671641791045,0.9779643231899265,0.10550458715596331,0.20385038927205368,0.5,46,21,390,932,SELFormer,8,Test,11
0.9478284108783388,0.9970115090013847,0.5536783190323498,0.39975124219351066,0.8812139134718089,0.8246684908440328,0.9377593360995851,0.996186117467582,0.21340887629839472,0.11924015117880707,0.5,226,15,833,3918,SELFormer,9,Train,12
0.9186871881369035,0.9947042711006608,0.47251423635789014,0.41159161521975735,0.8704406493780308,0.8519924098671727,0.8888888888888888,0.9933628318584071,0.23529411764705882,0.11381797549213384,0.5,24,3,78,449,SELFormer,9,Validation,12
0.7665567773838824,0.978737090286627,0.25303852606824045,0.2065108100340355,0.7048851807528169,0.7829046898638427,0.6268656716417911,0.9764150943396226,0.1276595744680851,0.15052760855614641,0.5,42,25,287,1035,SELFormer,9,Test,12
0.991340543288113,0.999555196456211,0.8680275619622381,0.504760628757914,0.9366750481008148,0.8774994737949905,0.995850622406639,0.9997601918465228,0.291970802919708,0.08267596682991044,0.5,240,1,582,4169,SELFormer,10,Train,47
0.9572000843348092,0.9976756394447217,0.6442825896871566,0.4386920369700312,0.8918054677067959,0.857685009487666,0.9259259259259259,0.9955947136563876,0.25,0.10117624474019618,0.5,25,2,75,452,SELFormer,10,Validation,47
0.7864102332512928,0.9811272529259618,0.33547127456390613,0.22844343741178696,0.704156976087791,0.8411497730711044,0.5671641791044776,0.9745836985100789,0.1532258064516129,0.12314089537750826,0.5,38,29,210,1112,SELFormer,10,Test,47
